pin_id,source_keyword,pin_type,title,save_count,reaction_count,reaction_save_ratio,created_at,date_unknown,image_url,local_image_path,outbound_link,domain,is_ecommerce,commercial_intent_score,make_similar_score,reject_reason,source_url,scraped_at,download_status,download_error
864268984784171737,vintage home decor,,,0,0,0.0,,True,https://i.pinimg.com/736x/97/96/7f/97967f97be2bb150e77d9eaf45da2a00.jpg,,https://www.amazon.com/Troy-Lighting-PTL1009-Calabria-Reggio/dp/B07NHP9PT9?&linkCode=ll2&tag=rawan0839-20&linkId=39a2cc3bce136c3b7dc60c2eca9b92ca&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
864268984784171785,vintage home decor,,"Handcrafted Flower Vase, 9.6"" Tall Terracotta Vase, Vintage Rustic Ceramic Vase Décor, Wide Mouth, Matte Finish for Home Office Resto Café Décor",0,0,0.0,,True,https://i.pinimg.com/736x/83/49/0e/83490e57edaad02c7c5909ea313fb381.jpg,,https://www.amazon.com/Handcrafted-Flower-Terracotta-Vintage-Ceramic/dp/B0D95J2HBX?th=1&linkCode=ll2&tag=rawan0839-20&linkId=1998b80741195051a1cb67badd35492c&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
864268984784171755,vintage home decor,,,0,0,0.0,,True,https://i.pinimg.com/736x/a5/a6/59/a5a65930dfa1505a276e32db6c3815b0.jpg,,https://www.amazon.com/MIULEE-Corduroy-Broadside-Decorative-Livingroom/dp/B0BLSN6FTZ?th=1&linkCode=ll2&tag=rawan0839-20&linkId=7670f3c15cb5a736ed1c090754ed21ad&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
864268984784171749,vintage home decor,,,0,0,0.0,,True,https://i.pinimg.com/736x/7a/8e/66/7a8e667f79a17535b4947ea10ee31c23.jpg,,https://www.amazon.com/Roundhill-Furniture-Round-Pedestal-Espresso/dp/B01N3ZCPNN?th=1&linkCode=ll2&tag=rawan0839-20&linkId=338d997f27e2d7f835fd36da3f036145&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
864268984784171734,vintage home decor,,"97 Decor Vintage Wall Art Prints - Vintage Pictures Wall Decor, Moody Gallery Wall Art, French Country Landscape Paintings Farmhouse Antique Posters for Home Bedroom (8x10 Unframed)",0,0,0.0,,True,https://i.pinimg.com/736x/11/13/3f/11133f0a02b0b63d48d3d139c0681371.jpg,,https://www.amazon.com/97-Decor-Vintage-Wall-Prints/dp/B0CTHG9T5W?th=1&linkCode=ll2&tag=rawan0839-20&linkId=5697bb1b117afc519d712d6fdd91071f&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
864268984784171777,vintage home decor,,"MIULEE Olive Green Velvet Throw Pillow Covers 18x18 Soft Decorative Solid Square Cushion Cases Pack of 2 Modern Luxury Home Decor for Couch, Sofa, Bedroom",0,0,0.0,,True,https://i.pinimg.com/736x/ad/db/fb/addbfbe8316af267958d3a762d0219e7.jpg,,https://www.amazon.com/MIULEE-Decorative-Pillowcases-Cushion-Bedroom/dp/B0CVVM9LPJ?th=1&linkCode=ll2&tag=rawan0839-20&linkId=fecbcc2f8367c048f46068fe5fa779b7&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
354377064451648164,vintage home decor,,10 funky eclectic gallery wall ideas that make every room pop,1,1,1.0,2026-05-09T21:35:08+00:00,False,https://i.pinimg.com/originals/77/54/32/77543204731498ab4336ec41eff295fb.png,,,Uploaded by user,False,0,0,"low_engagement_1,no_product_link",https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
5699937025066624,vintage home decor,,,39,13,13.0,2026-04-02T00:05:15+00:00,False,https://i.pinimg.com/originals/86/1b/31/861b31b5c28f7d54836054059dbbaf66.jpg,,,Uploaded by user,False,0,0,low_engagement_39,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
4222193395859380,vintage home decor,,,161,131,131.0,2026-01-26T03:33:02+00:00,False,https://i.pinimg.com/originals/cc/32/c1/cc32c15c8231c1ba68aac2c49a3e431a.jpg,,,Uploaded by user,False,0,0,low_engagement_161,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
11188699075357225,vintage home decor,,,5,193,193.0,2026-03-29T21:48:43+00:00,False,https://i.pinimg.com/originals/74/b9/9a/74b99a5e84612b4125e8e1552ba979e5.jpg,,,Uploaded by user,False,0,0,"low_engagement_5,no_product_link",https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1266706142011934,vintage home decor,,,29,162,162.0,2026-04-27T15:20:02+00:00,False,https://i.pinimg.com/originals/21/4b/f2/214bf21b9aaf86ec51fbc3cf65c20cee.png,,,Uploaded by user,False,0,0,low_engagement_29,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1087549010063319481,vintage home decor,,Cozy Farmhouse Living Room with Fireplace and Warm Lighting,77,5,5.0,2026-05-02T16:03:34+00:00,False,https://i.pinimg.com/originals/20/d8/a2/20d8a22db1aee6bec2eb83bc13b6abfb.jpg,,,Uploaded by user,False,0,0,low_engagement_77,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1122663013398244230,vintage home decor,,"AQDZCNF Flower Table Lamp,LED Reading Light Bedside Vintage Flower Night Light,3 Colors Modes Kawaii Bedside Lamps Decor,Living Room Bedroom Room Lighting Table Lamps Home Decoration (Green)",0,0,0.0,,True,https://i.pinimg.com/originals/23/6b/a9/236ba930d20edc85006c3b292b9ab573.jpg,,https://amzlink.to/az0vn1VSThCwe,amzlink.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1122663013398244251,vintage home decor,,"Wake In Cloud - Cottagecore Comforter Set, Floral Vintage Flower Shabby Chic Coquette Aesthetic for Women Teen Girls, Soft Lightweight Dorm Bedding, 3 Pieces, Sage Green, Full Size",2,0,0.0,,True,https://i.pinimg.com/originals/8a/96/a3/8a96a306d7dc29f4ec78278767135323.jpg,,https://amzlink.to/az0KIwLf9BDxY,amzlink.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1122663013398244262,vintage home decor,,jinchan Ruffled Floral Valance Curtain Shabbychic Linen Window Valance 18 Inch Farmhouse Rustic Window Treatment for Kitchen Bedroom Living Room Rod Pocket 1 Panel Green on Linen,0,0,0.0,,True,https://i.pinimg.com/originals/0b/8b/e3/0b8be3cce9757173650df1c38b39106f.jpg,,https://amzlink.to/az0frAX6rZCFy,amzlink.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1122663013398244276,vintage home decor,,"Antok 58"" x19” Arched Full Length Floor Mirror, Gold Aluminum Frame, Free Standing/Wall Mount/Leaning for Bedroom, Living Room, Dressing Room",0,0,0.0,,True,https://i.pinimg.com/originals/94/8f/87/948f87fa0d05e6db2f21f81515eb991f.jpg,,https://amzlink.to/az03XjmdlHDOP,amzlink.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1122663013398244288,vintage home decor,,"Ceramic Purse Vase 9”, Vintage Green & Beige Floral Handbag Vase, Rustic Farmhouse Decor for Living Room, Bedroom, Table Centerpiece, Chinoiserie Style",0,0,0.0,,True,https://i.pinimg.com/originals/45/48/0a/45480af3176c66594528fd568cb9fb20.jpg,,https://amzlink.to/az0Vgr4gUSWKO,amzlink.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1122663013398244303,vintage home decor,,"97 Decor 5x7 Vintage Picture Frame - Elegant Antique Frames 5x7 With Glass Front, Fancy Ornate Gold Frame 5 X 7 For Tabletop And Wall Mounting, Victorian Photo Frames For Walls Hanging",0,0,0.0,,True,https://i.pinimg.com/originals/89/5b/20/895b205f7ad448799ba6242b04266f6c.jpg,,https://amzlink.to/az0AenrZoFXgy,amzlink.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
20618110789575676,vintage home decor,,,701,206,206.0,2025-07-01T08:04:15+00:00,False,https://i.pinimg.com/originals/28/c9/cf/28c9cf25624a7961a1c68dc677e06ff0.webp,,,Uploaded by user,False,0,0,"low_engagement_701,too_old",https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
985231164561072,vintage home decor,,,7209,1153,1153.0,2025-06-01T00:20:22+00:00,False,https://i.pinimg.com/originals/a6/46/ee/a646eec344bffdb945b898cf2f360197.jpg,,,Uploaded by user,False,0,0,too_old,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
90635011246958932,vintage home decor,,,6,22,22.0,2026-01-29T00:40:13+00:00,False,https://i.pinimg.com/originals/5a/b7/80/5ab780e94ec3213a7fe6587e200c4fb1.png,,,Uploaded by user,False,0,0,"low_engagement_6,no_product_link",https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
422281211934678,vintage home decor,,,11076,412,412.0,2025-08-13T15:36:25+00:00,False,https://i.pinimg.com/originals/88/7f/46/887f4616eaaf9948a6a1fc553c64241c.jpg,,,Uploaded by user,False,0,0,too_old,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
1096274734316792191,vintage home decor,,Vintage drawer stand📚🌻,0,0,0.0,2026-04-23T22:58:27+00:00,False,https://i.pinimg.com/originals/a7/d6/49/a7d649b03bcb136e9349cbad4c2c5460.png,,https://amzn.to/3Qpio8w,amzn.to,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
17521886048600726,vintage home decor,,,3,0,0.0,2026-05-06T02:44:17+00:00,False,https://i.pinimg.com/originals/af/dd/14/afdd14e23674ec83daf7bb543e1c2d56.jpg,,https://www.meta.ai/create/1094832213714625,meta.ai,False,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=vintage%20home%20decor,2026-05-14T12:08:53.559540+00:00,,
71002131621380007,boho living room ideas,,Bright & Airy Boho Chic Living Room Ideas | Cozy Neutral Decor Inspiration,15,6,6.0,2026-05-08T16:08:50+00:00,False,https://i.pinimg.com/originals/7b/fe/f0/7bfef06c8985d925f6211265bce03dce.png,,,Uploaded by user,False,0,0,low_engagement_15,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
4011087181557212,boho living room ideas,,"""Bohemian Living Room Inspirations""",195,135,135.0,2026-02-17T07:38:56+00:00,False,https://i.pinimg.com/originals/f4/fb/39/f4fb39da0da714c496149431cc558afa.jpg,,,Uploaded by user,False,0,0,low_engagement_195,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
563018699434532,boho living room ideas,,,361,91,91.0,2026-01-29T05:21:55+00:00,False,https://i.pinimg.com/originals/56/37/c3/5637c39fe78063548d52282b736f4850.jpg,,,Uploaded by user,False,0,0,low_engagement_361,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
324751823152903674,boho living room ideas,,A Moment of Peace: My Cozy Boho Corner ☕,1,4,4.0,2026-05-09T05:14:02+00:00,False,https://i.pinimg.com/originals/ef/37/62/ef3762fc71f990013e66900bcce60830.jpg,,,Uploaded by user,False,0,0,"low_engagement_1,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
3518505954200335,boho living room ideas,,Design interior stil boho,80,83,83.0,2025-01-07T20:15:20+00:00,False,https://i.pinimg.com/originals/0b/d3/17/0bd31708090d2abe23f1268775ee598f.png,,,Uploaded by user,False,0,0,"low_engagement_80,too_old",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1407443629483593,boho living room ideas,,,2452,239,239.0,2025-03-24T23:12:26+00:00,False,https://i.pinimg.com/originals/ea/d2/5d/ead25d304dec1747d0443fd143180bec.png,,,Uploaded by user,False,0,0,too_old,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
57983913948906286,boho living room ideas,,Cozy Dopamine Decor,31,18,18.0,2026-05-04T19:36:57+00:00,False,https://i.pinimg.com/originals/61/17/e8/6117e8458aef84ffae17a95267c2e0a0.png,,,Uploaded by user,False,0,0,low_engagement_31,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
286963807502252889,boho living room ideas,,Cozy Boho Living Room with Natural Wood & Earthy Tones 🌿,0,2,2.0,2026-05-09T19:33:45+00:00,False,https://i.pinimg.com/originals/8d/3d/9f/8d3d9f5fac221b95b075b55ab27b28b2.png,,,Uploaded by user,False,0,0,"low_engagement_2,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
26599454046313415,boho living room ideas,,,7,84,84.0,2026-04-06T08:15:29+00:00,False,https://i.pinimg.com/originals/4f/54/b0/4f54b00f9431df63663ae68cbe455908.jpg,,,Uploaded by user,False,0,0,"low_engagement_7,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
360991726403264749,boho living room ideas,,Cozy Modern Living Room Decor Ideas 2026,2,4,4.0,2026-05-09T08:03:28+00:00,False,https://i.pinimg.com/originals/ff/73/12/ff7312584542799e6baa370d88fd446e.png,,,Uploaded by user,False,0,0,"low_engagement_2,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
210684088814974322,boho living room ideas,,Boho Chic Small Cozy Living Room Full of Personality,1,4,4.0,2026-05-09T22:06:49+00:00,False,https://i.pinimg.com/originals/eb/98/09/eb9809603ac3fee798f3b83b8db9ddda.png,,,Uploaded by user,False,0,0,"low_engagement_1,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
386605949286444596,boho living room ideas,,12 Maximalist Boho Secrets for a Home Update (2026),4,0,0.0,2026-05-08T18:49:26+00:00,False,https://i.pinimg.com/originals/77/c6/2c/77c62c83954ffd75dc15734eff8b98d0.jpg,,,Uploaded by user,False,0,0,"low_engagement_4,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
12877548932954568,boho living room ideas,,The Cozy Eclectic Living Room,204,9,9.0,2026-01-31T02:57:55+00:00,False,https://i.pinimg.com/originals/74/42/7e/74427e024e890f2e581e5c1f11b11497.jpg,,,Uploaded by user,False,0,0,low_engagement_204,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
68747364470,boho living room ideas,,,3917,250,250.0,2024-04-08T19:08:48+00:00,False,https://i.pinimg.com/originals/ac/03/10/ac031009e1832cc6a763909ef4087c4d.jpg,,,Uploaded by user,False,0,0,too_old,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
84020349294600678,boho living room ideas,,Cozy Boho Living Room Makeover 🌿 | Warm Aesthetic Home Design Ideas”,5,3,3.0,2026-05-07T19:56:16+00:00,False,https://i.pinimg.com/originals/1d/4e/05/1d4e05c0c71b1e2f402dd7724bba8dd9.png,,,Uploaded by user,False,0,0,"low_engagement_5,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
3729612269538417,boho living room ideas,,Cozy Bohemian Living Room Ideas | Neutral Aesthetic Apartment Decor,22,13,13.0,2026-04-10T01:23:25+00:00,False,https://i.pinimg.com/originals/53/98/a6/5398a6c9c464dc3c832ef95254e667cc.jpg,,,Uploaded by user,False,0,0,low_engagement_22,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
2814818512971538,boho living room ideas,,Olive Green Boho Living Room with Rattan Mirror 🌿🤎,186,48,48.0,2026-03-17T05:06:00+00:00,False,https://i.pinimg.com/originals/0a/38/17/0a3817129b364a49eec469c29e130dd7.png,,,Uploaded by user,False,0,0,low_engagement_186,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1970393583186341,boho living room ideas,,,1254,123,123.0,2025-04-27T16:53:39+00:00,False,https://i.pinimg.com/originals/8c/b5/d7/8cb5d7fd3c8e379b64f52a0f9d538c15.jpg,,,Uploaded by user,False,0,0,too_old,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1407443630793846,boho living room ideas,,Grunge Living Room: Colorful Moody Wall Decor,516,519,519.0,2026-03-31T23:10:29+00:00,False,https://i.pinimg.com/originals/76/e8/51/76e851ea1f6148acbec1fcea87f6fc92.jpg,,,Uploaded by user,False,0,0,low_engagement_516,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
6122149488042133,boho living room ideas,,🏡 Modern Boho Living Room | Cozy & Neutral Home Aesthetic,154,39,39.0,2025-05-05T21:44:05+00:00,False,https://i.pinimg.com/originals/1b/24/5e/1b245ec5f4f61cd308e9c4f5f145a566.jpg,,,Uploaded by user,False,0,0,"low_engagement_154,too_old",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
505106914477800806,boho living room ideas,,15 Bohemian Living Room Ideas That Are Full of Personality,1,1,1.0,2025-12-19T02:31:10+00:00,False,https://i.pinimg.com/originals/39/7f/dc/397fdcc71b49424d72f7930fc8e60b7c.jpg,,,pinterest.com,False,0,0,"low_engagement_1,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
100557004176106104,boho living room ideas,,Cozy Living Room and Dining Room Aesthetic: Warm Boho Interior Design Ideas for a Modern Home,4,1,1.0,2026-04-23T12:09:33+00:00,False,https://i.pinimg.com/originals/d5/ad/63/d5ad631f1c1c94fb94c179ac483e9da3.jpg,,,Uploaded by user,False,0,0,"low_engagement_4,no_product_link",https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1107533733395756095,boho living room ideas,,,0,0,0.0,,True,https://i.pinimg.com/736x/04/72/a3/0472a3d00342d453ad0d70cb113b29a1.jpg,,https://www.amazon.com/pari-Rivan-Natural-Rattan-Dining/dp/B0FW8WJ199?dib=eyJ2IjoiMSJ9.jrzy7boY3louaoYThsLf1efAUqpz6jJ9zhYqE_f72xpNuhqN-KBNleJkasyN1wBzSreZ8Bk7yZPcsTYKRFGMPtEZXiJ966-o0lWMu5fMmgzclBlX5FGoCxaDScKa_G2fnqmugjlRD9YtiXSPkbb5KoBFqKvqg0fXAGjYRNKLVzQmqhUqVfY1TI3jmiiuvyT1OI1PwRFoExJrnLtXnZyQMxh_-S4OxNyoTlKJKk4uJUhIo-AUyoaHl0-nzEYapJ31J5uiASnJerx8z2N2OJfgkEtPgM75auLBmYugmCaKw1c.6jSkIM4cXStoPXjOhXKbtcqTyv1LC_mBC9RsvwNNg94&dib_tag=se&keywords=rattan%20dining%20chairs&qid=1776000670&sr=8-34&linkCode=ll2&tag=smallspacem01-20&linkId=2dc1829228240e7b25d9e6e5064e03a9&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1107533733395756028,boho living room ideas,,,0,0,0.0,,True,https://i.pinimg.com/736x/75/8f/56/758f56300040925fc950c51e78d2c74b.jpg,,https://www.amazon.com/Karjearl-Pendant-Chandelier-Hand-Woven-Fixtures/dp/B0D8QQGFVN?dib=eyJ2IjoiMSJ9.C2uQNqZ1-Y2Ar4pTSRbFord6rW3f0DuiDkGQlEX-zCCfQGHvEmfZ-irKhCUI2-0InxsDb8MHrZP6XGU7B3HiEoL0NVl6dKC3v953_w8kun5KlZtf4X6JGn32y4kV8Kr6zBRiz72-xONLbCz48FjPI1gF92kzfaz6lzU2q9vMZTyi3_l0_ugba_-OekmfEEGCg2K35GOu3_4A8AO5EMElxthzsjKoDXsseVOVstNuqOmHMG8GTZYRDbchGMzXBjrYCFL4XMBjd3H9eyTRoxqTfxPyKkcPFhc1eyF0vZGdq3A.mv6tYaxJTSi7ZmAQXvYthYQibheX0X1LGeJO2MySo9w&dib_tag=se&keywords=rattan+pendant+light&qid=1776000578&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1&linkCode=ll2&tag=smallspacem01-20&linkId=9870125546c40201155674c06d6e8e64&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1107533733395756187,boho living room ideas,,,0,0,0.0,,True,https://i.pinimg.com/736x/91/db/4c/91db4c9d45a69473310a8f5381043194.jpg,,https://www.amazon.com/Botanical-Watercolor-Minimalism-16x24inchx3-Frameless/dp/B0CQKZTCTX?dib=eyJ2IjoiMSJ9.hMDfoFtIhhc4MdZkFfUcoshXliuLHFLXWmdWBJAmr6-22XM2evcRCfZDTvnPfmjH7x27Asc7UfbbS6X2VD5201vplMTg6KRmBiMmuoM9WBECefNzy3OA0HmhOSioFc0k2XIZUV0EESvAY_D4KCVL1FKzC4gIqDn5R_73nqg3ZiU_Po7nAmk6MAYoPkHgBgf6ob56x8Wn1qUEHQ3GnLooh-Z-dOXtalQkFQVlP9qjINMIYI6sTCzF6tjIacmrrO6XZXsL86gforeaeSLihjb_fJoSO_5v5vMmtWd5Qr2zMXQ.7SmbnehigAs4ZSoQP7HOZAyN6vjw5nWIbuWfhoTlmW0&dib_tag=se&keywords=Botanical+Palm+Prints&qid=1776000839&sr=8-4&th=1&linkCode=ll2&tag=smallspacem01-20&linkId=f770c0dcb12d52b38b4bde1f191b3183&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1107533733395756137,boho living room ideas,,,0,0,0.0,,True,https://i.pinimg.com/736x/ee/b2/9c/eeb29ca47c521f82628537ae23d01ded.jpg,,https://www.amazon.com/Nerron-Century-Natural-Finished-Dining/dp/B074HFFS8F?dib=eyJ2IjoiMSJ9.C6chokdr-tbL1Zr4jHY7TLFqXtnlIwJNRGyKno9nRBiNmrsoQoBODQcLOu7i26QP-KHF8iWJEsyhDycX4IJ08cG-7y4mSyfIcLy0CCce4Au0NuWwspeZ1XPpSRh_b437J1dMfHtkQ4tWRTeMcjy19OvLqgSlmoRxzIfXZjcHY7yiDoj2ZnDcg4rwbLxOrLwqUQfSbt8IqdAGP5YrCx-HaYXJ9HxWa-OKCT7g-aE9e2cbSGg7UOzq2epZpN5dWWneuCYN2Pn6Mlw88lcLfoHsobn4FcKpbhc_pDxrqGPgPA0.w7t17Od4F4LkNnoYViyUJ6ijQqawKyNVo7MTYS9d5ts&dib_tag=se&keywords=light%20oak%20dining%20table&qid=1776000776&sr=8-4&linkCode=ll2&tag=smallspacem01-20&linkId=7152d83685142aa0f2484a72dc6625f6&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1107533733395755847,boho living room ideas,,,0,0,0.0,,True,https://i.pinimg.com/736x/42/3b/bd/423bbde6275d2c60f8689e8b41e8fc3a.jpg,,https://www.amazon.com/IKATYARN-Decorative-Geometric-Farmhouse-Pillowcase/dp/B0DPJ7KWYS?dib=eyJ2IjoiMSJ9.DiCyXGQP8OXaWqIH2aZJc4FadotZeRxMN7FyHPedMjgimfkO4u4ob1LLH0Kh9CdY5AC4O2uZkfmDSpPckOtFr0cXqqWLANovCaXcblj7yeDEl9l9ZJlUphjeevS0fva-YaRQImfOz7T3KznAlTqvc5k_2B2tb5oNb7Wy7FtSMpuOMaDlnasVtBtTTHJhix3sVSyXZjDBUPhopGvPqfYceNoeGNcDexC9qWcFg7ZzP-R9h-tjjwAQp7dkILwFjmEP2i9sljdkAc-PkSuRT0e7ToAiE3KU2D6iEP2d5iFNSiY.E7uI9Y9754DIpiY42KS_CThZ_QEdsAsvA3f7wDyH8Sg&dib_tag=se&keywords=boho+tufted+throw+pillows&qid=1776000345&sr=8-2&th=1&linkCode=ll2&tag=smallspacem01-20&linkId=81454c2db6986929f0656f7ab6cd989a&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
1107533733395755780,boho living room ideas,,,0,0,0.0,,True,https://i.pinimg.com/736x/f7/67/08/f76708677cfe6d50de38428552ab5268.jpg,,https://www.amazon.com/Rythome-Velvet-Throw-Pillow-Covers/dp/B09LGYGW2G?dib=eyJ2IjoiMSJ9.PM2gdQ_Rt5l5ZgBZjp1IVgaCNzY0_hL2lWLLRt9eFztx0aiTqavGcuCdjQ4mTyDNUTqUafUyf5u5pq4cdk-RFakalQ-NIT1I46sAcapN-sTILp-WDAGaPykqgD3dmSstlKg89499_oKQBTEIF18V0AGRN2Mr9uvtrVsbJ4tku0r17nziO7XwxaOby7IfhUEAhfrQC3fPtMJesGA7lTed0FwSTjSxZHBY2aivd7wEGDZnz3jMO7162_DFtce1Ro1FO1VVLCfT3SJHXcrdcCTfcbH-o2rH1u5M-zqnOb8PPRY.nqpMYKHwI9TvMnJ6CU8H_DBv8Zx6GgzE1Hq2FG-LZVY&dib_tag=se&keywords=pink+velvet+pillow+cover&qid=1776000251&sr=8-2&th=1&linkCode=ll2&tag=smallspacem01-20&linkId=d263f0fed8f8d9616e8e6a34f86b1c09&language=en_US&ref_=as_li_ss_tl,amazon.com,True,0,0,below_threshold,https://www.pinterest.com/search/pins/?q=boho%20living%20room%20ideas,2026-05-14T12:08:53.559540+00:00,,
